Company_ID	Employees
US561928817	82.0
US561999749	56.0
US562010790	9800.0
US562020050	19.0
US562110007	136.0
US562127592	510.0
US562132396	309.0
US562169715	5200.0
US562181648	
US562197865	83.0
US562215437	192.0
US562257867	601.0
US562357876	869.0
US562358443	78.0
US562362196	300.0
US562405642	3700.0
US562423720	89.0
US562463152	387.0
US562466617	
US562508977	788.0
US562542838	1000.0
US562558241	949.0
US562568057	308.0
US562590442	72.0
US562596148	103.0
US562677689	149.0
US570248420	21000.0
US570425114	
US570426694	411.0
US570525804	261.0
US570784499	5829.0
US570799315	2058.0
US570847115	1421.0
US570923789	
US570965380	2000.0
US570981653	512.0
US571010751	186.0
US571021355	77.0
US571039673	407.0
US571150621	2890.0
US571222280	947.0
US580218548	82949.0
US580254510	39600.0
US580281900	3596.0
US580285030	3819.0
US580401110	8000.0
US580506554	8941.0
US580628465	123200.0
US580678148	141.0
US580687630	12700.0
US580690070	26703.0
US580831862	5500.0
US580869052	257.0
US581027114	
US581076937	6900.0
US581098795	402.0
US581134883	4452.0
US581167100	
US581392259	175.0
US581407235	
US581416811	1246.0
US581451243	3346.0
US581456434	1304.0
US581469127	15700.0
US581492391	375.0
US581493818	10500.0
US581550675	619.0
US581550825	3100.0
US581563799	5830.0
US581575035	24043.0
US581642740	31.0
US581701987	154.0
US581807304	1883.0
US581869211	1085.0
US581954497	262.0
US581959440	
US581960019	19600.0
US581964787	
US581972600	400.0
US582016606	2130.0
US582086934	1063.0
US582122873	
US582210952	5203.0
US582213805	1460.0
US582301143	108.0
US582336689	375.0
US582342021	
US582349413	87.0
US582373424	2930.0
US582459561	167.0
US582480149	266000.0
US582488736	411.0
US582508794	7400.0
US582567903	4438.0
US582572419	767.0
US582582379	10900.0
US582632672	7800.0
US582659667	267.0
US590172746	
US590432511	55.0
US590483700	14.0
US590709342	807.0
US590739250	37500.0
US590778222	5000.0
US590864469	7807.0
US590877638	
US590906081	346.0
US590914138	2550.0
US590933147	216.0
US590936128	
US591162998	2700.0
US591212264	19.0
US591277135	11159.0
US591564329	
US591578329	9000.0
US591914299	
US591995548	81000.0
US592052286	3713.0
US592058100	76.0
US592260678	750.0
US592262718	60.0
US592273542	858.0
US592389435	22700.0
US592417093	540.0
US592449419	13800.0
US592459427	4700.0
US592603930	674.0
US592605822	1200.0
US592663954	49000.0
US592712887	5000.0
US592754337	680.0
US592758596	105.0
US592921318	1231.0
US592971472	23.0
US593046866	238.0
US593157093	1288.0
US593191743	371.0
US593264661	2800.0
US593305930	148892.0
US593404233	
US593410234	235.0
US593410522	
US593434771	118.0
US593466543	1169.0
US593486297	107.0
US593496957	1289.0
US593547281	1600.0
US593551629	190.0
US593553710	35.0
US593590018	1027.0
US593606741	784.0
US593843182	
US610143150	4400.0
US610156015	4530.0
US610458329	142.0
US610502302	113400.0
US610647538	
US610862051	750.0
US610912615	
US610979818	1500.0
US611009366	123.0
US611017851	501.0
US611055020	466.0
US611088522	92000.0
US611109077	2290.0
US611137529	555.0
US611142247	244.0
US611203323	22350.0
US611206757	344.0
US611321992	735.0
US611322555	
US611323993	
US611414604	
US611430858	1817.0
US611478870	3855.0
US611484858	
US611488595	2500.0
US611511150	1500.0
US611512186	1332.0
US611521161	381.0
US611547851	21.0
US611551890	3500.0
US611630631	282.0
US611714064	
US611721523	
US611742322	
US611767919	61814.0
US617178923	
US620183370	1822.0
US620211340	45775.0
US620634010	9336.0
US620803242	3500.0
US620873631	1395.0
US621051971	29000.0
US621096725	4741.0
US621117144	2400.0
US621120025	4536.0
US621147325	6400.0
US621175427	228.0
US621287151	6821.0
US621411546	21400.0
US621411755	33000.0
US621413174	70.0
US621443555	972.0
US621470956	
US621482048	81000.0
US621482176	
US621493316	12400.0
US621507028	236.0
US621539359	15000.0
US621543819	1989.0
US621545718	744.0
US621559667	6300.0
US621566286	990.0
US621598430	
US621612879	3100.0
US621644402	27700.0
US621715807	29.0
US621721435	166000.0
US621749513	72000.0
US621763875	14055.0
US621765329	78.0
US621812853	1065.0
US630250005	
US630475239	32100.0
US630589368	23916.0
US630757759	470.0
US630780404	
US630821819	489.0
US630843362	
US630851141	1360.0
US630860407	16533.0
US630885779	175.0
US630918200	1991.0
US631009183	129.0
US631020300	
US631192270	20.0
US631261433	
US640466198	11000.0
US640471500	2941.0
US640500378	2872.0
US640615843	1554.0
US640659571	4002.0
US640666512	
US640676974	1996.0
US640693170	3921.0
US640709834	
US640844345	93.0
US640862173	287.0
US650039856	17500.0
US650043078	
US650149935	266.0
US650190407	175.0
US650231984	
US650248866	
US650271219	5400.0
US650341002	4600.0
US650403311	1290.0
US650423422	517.0
US650507804	375.0
US650548697	8300.0
US650636168	339.0
US650643773	223.0
US650654331	23000.0
US650680967	182.0
US650694077	2880.0
US650701248	1307.0
US650716501	1310.0
US650716904	33000.0
US650750100	971.0
US650773649	6700.0
US650829355	15900.0
US650908171	375.0
US650949535	1367.0
US650955118	
US650960915	809.0
US650977964	2044.0
US651051192	4900.0
US651178822	67.0
US651241959	
US651309110	22300.0
US651310069	190.0
US651311552	60.0
US660538893	1496.0
US660555678	
US660561882	2758.0
US660667416	7500.0
US660783622	
US680070656	104.0
US680262011	176.0
US680275553	3300.0
US680328265	619.0
US680329422	211.0
US680352144	
US680359556	119.0
US680370244	198.0
US680397820	2158.0
US680423298	34.0
US680438710	895.0
US680454536	26.0
US680521411	510.0
US680533453	38.0
US680533693	62.0
US680589190	2300.0
US680623433	1084.0
US680680859	143.0
US710205415	2597.0
US710225165	113000.0
US710335111	21562.0
US710361522	1258.0
US710388071	40000.0
US710407808	1946.0
US710415188	2300000.0
US710556208	1642.0
US710556971	2300.0
US710581897	4320.0
US710633135	3049.0
US710673405	11000.0
US710682831	1500.0
US710720518	22.0
US710785261	541.0
US710788538	501.0
US710795870	536.0
US710872999	91.0
US710879698	5548.0
US710881115	175.0
US710918189	6835.0
US710987913	6089.0
US711051785	175.0
US720144530	
US720395707	2694.0
US720487776	8500.0
US720496921	
US720651161	43000.0
US720654145	704.0
US720679819	5232.0
US720717400	2172.0
US720925679	
US721020809	750.0
US721060618	4350.0
US721074903	5330.0
US721100013	665.0
US721121985	297.0
US721123385	1980.0
US721133047	1111.0
US721147390	1326.0
US721211572	114.0
US721229752	13579.0
US721235413	310.0
US721252419	1640.0
US721280718	3500.0
US721375844	1233.0
US721440714	119.0
US721449411	3200.0
US721455213	938.0
US721532188	262.0
US730569878	6578.0
US730618660	2567.0
US730664379	746.0
US730679879	6738.0
US730750007	
US730767549	1143.0
US730785597	2395.0
US731015226	1928.0
US731055775	21.0
US731105145	26000.0
US731136584	375.0
US731221379	1744.0
US731283193	1179.0
US731309529	40600.0
US731351610	
US731352174	4826.0
US731371046	363.0
US731373454	4789.0
US731389684	
US731395733	4400.0
US731408526	68.0
US731481638	2586.0
US731493906	9466.0
US731520922	2364.0
US731521290	230.0
US731564280	
US731564807	
US731567067	6600.0
US731599053	1640.0
US740484030	
US740607870	
US740694415	7505.0
US741335253	8352.0
US741339132	15922.0
US741464203	312.0
US741488375	23785.0
US741492779	315.0
US741504405	100.0
US741563240	49600.0
US741611874	1868.0
US741621248	3030.0
US741648137	51700.0
US741677284	5573.0
US741677330	7500.0
US741733016	6700.0
US741751768	4211.0
US741753147	809.0
US741765729	5900.0
US741790172	24500.0
US741828067	10103.0
US741871327	7441.0
US741884980	4200.0
US741989366	88800.0
US742081929	103.0
US742088619	1700.0
US742095844	1125.0
US742123597	245.0
US742148293	3000.0
US742157138	3500.0
US742162088	2319.0
US742211011	10500.0
US742235008	
US742331986	3037.0
US742415696	132.0
US742418590	
US742480931	34500.0
US742540145	
US742584033	99.0
US742657168	75.0
US742747608	797.0
US742781950	
US742785449	126.0
US742793174	1199.0
US742806888	5600.0
US742846643	
US742851603	24500.0
US742853258	2678.0
US742897368	850.0
US742956831	1251.0
US742961657	219.0
US742966572	2860.0
US742976504	3078.0
US743016523	6189.0
US743032373	1500.0
US743113410	63.0
US743140887	1890.0
US743204509	2200.0
US743231613	
US743237581	6.0
US746284806	
US750164917	99.0
US750225040	11490.0
US750256410	
US750279735	8.0
US750289970	29977.0
US750725338	9126.0
US750789226	323.0
US750944023	1270.0
US750948250	3538.0
US751056913	2704.0
US751256622	
US751285071	39000.0
US751328153	
US751618004	31800.0
US751670945	1400.0
US751729843	22000.0
US751743247	4753.0
US751825172	118500.0
US751848732	683.0
US751914582	53000.0
US752018239	6049.0
US752018505	15100.0
US752027937	14.0
US752069407	
US752212772	40.0
US752216818	192.0
US752237318	8600.0
US752274963	1331.0
US752275152	9500.0
US752287752	20.0
US752303920	3586.0
US752308816	1726.0
US752349915	375.0
US752379388	8300.0
US752386963	6230.0
US752396863	264.0
US752398532	8820.0
US752399477	
US752402409	5936.0
US752504748	3400.0
US752508900	
US752520779	2000.0
US752541756	63.0
US752543540	584.0
US752559681	16960.0
US752599762	136.0
US752615944	
US752640529	657.0
US752677995	65000.0
US752678809	7384.0
US752679109	1329.0
US752702753	3732.0
US752771546	478.0
US752788861	4100.0
US752811855	263.0
US752837058	2100.0
US752847135	
US752926437	70.0
US752969997	168.0
US752987096	
US753000378	7600.0
US753078675	3799.0
US753099507	24000.0
US753108137	
US753175693	20.0
US753199276	251.0
US753236470	11300.0
US753241967	
US753254381	20.0
US753264870	565.0
US756279898	
US760127701	5326.0
US760146568	5800.0
US760168604	1033.0
US760207995	43000.0
US760210849	210.0
US760233274	26.0
US760274813	125.0
US760294959	2280.0
US760321760	3400.0
US760333165	26.0
US760346924	4225.0
US760364866	2400.0
US760415919	215.0
US760423828	2317.0
US760447780	978.0
US760458229	2150.0
US760470458	2700.0
US760474169	
US760475815	50197.0
US760476605	3586.0
US760479645	2400.0
US760506313	12886.0
US760509661	3234.0
US760513049	1400.0
US760515284	30000.0
US760526032	1100.0
US760526487	7301.0
US760533927	2513.0
US760542208	3106.0
US760562134	627.0
US760568219	6800.0
US760582150	5400.0
US760594970	95.0
US760674577	6.0
US760675953	
US760677208	546.0
US760681190	1739.0
US760722250	65.0
US760753089	3108.0
US760818600	1121.0
US760837053	23.0
US766088377	1750.0
US770019522	13893.0
US770021975	2707.0
US770024818	1104.0
US770034661	7700.0
US770056625	
US770059951	71833.0
US770066628	399.0
US770105228	1680.0
US770118518	1789.0
US770121400	
US770140882	958.0
US770142404	565.0
US770148231	6700.0
US770154833	1067.0
US770158076	25.0
US770160744	21.0
US770181864	
US770188504	91.0
US770188631	3451.0
US770191793	8790.0
US770192527	310.0
US770196136	155.0
US770196707	27.0
US770201147	989.0
US770203595	87.0
US770207692	
US770208119	299.0
US770210467	108.0
US770212977	2209.0
US770213001	
US770216135	
US770218904	999.0
US770228183	43854.0
US770239383	1800.0
US770259335	622.0
US770260692	333.0
US770291941	104.0
US770307520	12810.0
US770309142	1781.0
US770312442	
US770313235	10.0
US770353939	2247.0
US770355502	3796.0
US770357827	353.0
US770364943	491.0
US770365889	434.0
US770369576	1806.0
US770388249	375.0
US770390628	20.0
US770398689	10400.0
US770398779	
US770404318	2981.0
US770409517	4640.0
US770416458	3211.0
US770419172	963.0
US770422528	9058.0
US770430270	1351.0
US770430924	11600.0
US770432030	117.0
US770438629	901.0
US770441625	1700.0
US770443568	1063.0
US770444317	305.0
US770446957	
US770448994	1155.0
US770454966	600.0
US770463167	724.0
US770466366	562.0
US770466789	1260.0
US770467272	3700.0
US770467655	484.0
US770469558	260.0
US770485123	618.0
US770487526	5042.0
US770487658	83.0
US770492262	262.0
US770512121	638.0
US770513190	584.0
US770518772	11800.0
US770521800	579.0
US770523891	
US770528806	721.0
US770534145	510.0
US770539125	273.0
US770551645	103.0
US770552594	802.0
US770554122	1576.0
US770556376	259.0
US770557980	472.0
US770558625	1005.0
US770560389	4018.0
US770560433	2056.0
US770567768	27.0
US770575839	384.0
US770602661	369.0
US770627356	1600.0
US770629474	1539.0
US770664171	1404.0
US770683487	156.0
US770695453	658.0
US791627673	175.0
US800000545	139.0
US800028196	10.0
US800036062	700.0
US800091851	1089.0
US800103159	3444.0
US800145732	75.0
US800162034	480.0
US800188269	26000.0
US800318351	7660.0
US800429876	1449.0
US800534394	6578.0
US800558025	5300.0
US800629925	375.0
US800640649	65000.0
US800643149	253.0
US800697274	593.0
US800743202	3008.0
US800752082	123.0
US800763623	2961.0
US800778894	
US800798640	5551.0
US800808358	4053.0
US800812659	627.0
US800817763	
US800848819	5000.0
US800862253	10956.0
US800882592	290.0
US800882793	2509.0
US800885255	300.0
US800895227	37500.0
US800907968	116.0
US800912734	
US800937145	311.0
US800943522	
US800957485	1461.0
US810305822	83.0
US810331430	1742.0
US810422894	8500.0
US810480654	1439.0
US810519541	2245.0
US810551518	24.0
US810553291	2045.0
US810559116	
US810571538	80.0
US810578975	2745.0
US820109423	2005.0
US820429727	15.0
US820505802	2023.0
US820538520	143.0
US820543156	7500.0
US820545425	175.0
US820572194	24100.0
US830205516	1.0
US830221517	
US830361454	
US830374250	355.0
US830380411	1491.0
US830406195	3220.0
US830479936	740.0
US830480694	439.0
US840178360	15100.0
US840518115	
US840579156	56.0
US840592823	51.0
US840608431	424.0
US840622967	1225.0
US840627918	
US840637348	182.0
US840705083	7.0
US840748903	3400.0
US840755371	
US840796160	282.0
US840811034	
US840811316	179.0
US840826324	532.0
US840835164	20.0
US840846841	1382.0
US840872291	276.0
US840910696	300.0
US840915893	4798.0
US840916344	
US840925128	135.0
US840957421	
US840997049	892.0
US841007839	
US841010843	242.0
US841014610	740.0
US841018684	22.0
US841060803	744.0
US841072256	113.0
US841108035	222.0
US841113527	296.0
US841133368	1431.0
US841219301	59330.0
US841250533	7300.0
US841259577	1591.0
US841261240	
US841271317	1638.0
US841285791	5.0
US841291044	44000.0
US841318182	28.0
US841353925	
US841370538	14500.0
US841375299	56.0
US841460811	156.0
US841463284	352.0
US841472231	49.0
US841473173	12.0
US841475642	28.0
US841477939	5300.0
US841491682	857.0
US841496755	56940.0
US841553387	5.0
US841568247	597.0
US841573084	28933.0
US841611629	15600.0
US841652107	995.0
US841659868	1300.0
US850206668	
US850468296	1868.0
US850470977	1251.0
US860226984	2020.0
US860411215	503.0
US860419443	34000.0
US860512431	93.0
US860611231	1409.0
US860629024	
US860649974	6196.0
US860708398	173.0
US860741227	670.0
US860748362	1982.0
US860766246	5761.0
US860786101	1100.0
US860812139	6000.0
US860824673	1330.0
US860845127	
US860879433	112.0
US860883978	158.0
US860912294	87.0
US861032927	126.0
US861062192	108.0
US861106510	2100.0
US870110150	2280.0
US870227400	10200.0
US870233535	122.0
US870267438	17.0
US870287750	693.0
US870292166	18300.0
US870342734	169.0
US870361799	44.0
US870398434	
US870398877	165.0
US870401551	810.0
US870407509	1759.0
US870418827	77.0
US870430320	
US870442441	200.0
US870447375	
US870447695	3754.0
US870448736	1676.0
US870449967	24.0
US870450450	
US870454148	600.0
US870494517	2038.0
US870500306	1664.0
US870515089	845.0
US870528557	1015.0
US870543688	1749.0
US870547337	2831.0
US870565309	4800.0
US870617894	16862.0
US870622021	362.0
US870634302	1900.0
US870652870	11.0
US870673375	
US870698303	1366.0
US870747704	86.0
US870748324	20.0
US870792558	7000.0
US880031580	
US880085720	2219.0
US880097334	
US880106100	2803.0
US880106815	25400.0
US880142032	
US880168936	226.0
US880215232	59500.0
US880242733	18243.0
US880300760	2100.0
US880310433	704.0
US880313393	27.0
US880320154	4623.0
US880322261	
US880326081	1060.0
US880336997	18000.0
US880363465	33.0
US880365922	1446.0
US880378336	18.0
US880409160	680.0
US880422242	
US880425691	155.0
US880434915	
US880442833	
US880488686	216.0
US900023731	534.0
US900031917	4.0
US900093373	108.0
US900134860	113.0
US900136863	24.0
US900199783	1867.0
US900224471	166.0
US900363723	557.0
US900475355	309.0
US900544160	104.0
US900607005	36000.0
US900632193	49.0
US900632274	
US900640593	1125.0
US900712224	11550.0
US900726667	484.0
US900729143	
US900746568	
US900750824	332.0
US900772394	
US900776290	1700.0
US900779788	265.0
US900832937	
US900840530	
US900867250	176.0
US900886803	501.0
US900893251	116.0
US900907433	1600.0
US900933943	
US900936556	128.0
US900978085	187.0
US901002689	
US901022997	99.0
US901032961	7426.0
US901038273	18.0
US910186600	2139.0
US910351110	23000.0
US910425694	161400.0
US910462470	1874.0
US910470860	12600.0
US910515058	72500.0
US910538859	
US910849125	4866.0
US910864123	
US911011792	7500.0
US911032187	1783.0
US911033443	29570.0
US911040022	7000.0
US911069248	15397.0
US911141254	814.0
US911144442	118000.0
US911206026	
US911223280	205000.0
US911273737	42.0
US911287341	5500.0
US911292054	13858.0
US911313292	66.0
US911325671	238000.0
US911422237	1868.0
US911533912	149.0
US911549568	30.0
US911600822	67.0
US911628146	579.0
US911646860	230800.0
US911650317	4200.0
US911650880	
US911653725	15.0
US911661606	1838.0
US911663741	162.0
US911671412	2875.0
US911691604	1918.0
US911696010	
US911707622	16.0
US911714307	4178.0
US911718107	772.0
US911761992	215.0
US911789357	37.0
US911826900	13500.0
US911838969	
US911857900	717.0
US911859172	137.0
US911863696	245.0
US911874389	759.0
US911911336	8.0
US911922863	29.0
US911962278	2089.0
US911963165	352.0
US911975651	
US912112732	
US912143667	750.0
US912145721	650.0
US912197729	13058.0
US920072737	2370.0
US920175752	441.0
US930256722	1502.0
US930256820	2646.0
US930341923	2955.0
US930370304	695.0
US930498284	5978.0
US930557988	676.0
US930572810	9574.0
US930584541	62600.0
US930609074	4800.0
US930621989	3060.0
US930708501	3003.0
US930768752	10450.0
US930786033	5700.0
US930797222	270.0
US930816972	10689.0
US930822509	546.0
US930835214	1146.0
US930856709	502.0
US930926999	4500.0
US930945232	710.0
US930948554	69.0
US930962605	1282.0
US930979187	212.0
US930981021	
US931000272	365.0
US931034484	513.0
US931120873	2364.0
US931151989	
US931214598	205.0
US931261319	4491.0
US931269184	322.0
US931301885	10.0
US931307561	819.0
US940479804	6000.0
US940787340	
US940890210	61500.0
US941081436	287000.0
US941109521	5897.0
US941369354	120000.0
US941381833	
US941390387	77800.0
US941499887	2803.0
US941517641	77.0
US941622541	2586.0
US941648752	16100.0
US941655526	14600.0
US941658138	8700.0
US941667468	125.0
US941672743	107300.0
US941692300	9100.0
US941697231	141000.0
US941721931	
US941741481	327.0
US942156203	813.0
US942203880	20500.0
US942276314	518.0
US942359345	7300.0
US942404110	110000.0
US942424084	
US942450490	2924.0
US942573850	624.0
US942579683	4900.0
US942579843	1016.0
US942586591	507.0
US942634797	7300.0
US942656341	
US942657368	10200.0
US942665054	1250.0
US942669985	
US942683643	314.0
US942703333	72500.0
US942723335	375.0
US942778785	4868.0
US942792841	1011.0
US942802192	8451.0
US942819853	9500.0
US942823865	
US942838567	8400.0
US942844166	3421.0
US942848099	717.0
US942867490	4267.0
US942875566	148.0
US942878925	65.0
US942885898	6279.0
US942896096	8250.0
US942918118	
US943002667	470.0
US943008969	8309.0
US943018487	
US943021850	
US943023969	10.0
US943025021	15316.0
US943025618	550.0
US943030279	2790.0
US943031310	702.0
US943038428	13400.0
US943047598	8000.0
US943065014	595.0
US943076866	43.0
US943078125	74.0
US943086355	3136.0
US943096597	190.0
US943103561	21.0
US943109229	128.0
US943112828	495.0
US943115180	81.0
US943116852	590.0
US943120386	
US943125814	303.0
US943127919	136.0
US943128324	3451.0
US943133088	16.0
US943134940	435.0
US943136179	82.0
US943136539	692.0
US943156448	2670.0
US943156479	13500.0
US943166458	1451.0
US943169580	312.0
US943171940	13.0
US943171943	58.0
US943177549	9227.0
US943180138	156.0
US943184303	
US943196943	2498.0
US943207296	68000.0
US943219054	16.0
US943220749	
US943221585	1019.0
US943229046	494.0
US943234914	23000.0
US943248524	126.0
US943253730	2304.0
US943254365	58.0
US943263974	
US943265960	13.0
US943267295	4375.0
US943281941	1555.0
US943282005	1695.0
US943283464	7227.0
US943287832	44.0
US943288780	857.0
US943291317	100.0
US943292913	19000.0
US943295878	38.0
US943297098	106.0
US943306718	12.0
US943310471	4603.0
US943316839	
US943320693	19000.0
US943322844	759.0
US943327894	2200.0
US943330068	2016.0
US943330837	214.0
US943342816	357.0
US943348934	
US943351864	1348.0
US943352630	2219.0
US943354663	387.0
US943391143	70000.0
US943394123	692.0
US943409596	26.0
US943421359	8800.0
US943439569	205.0
US943450907	800.0
US946565852	
US950693330	2900.0
US950725980	1784.0
US950862768	6000.0
US951142616	14000.0
US951480559	2360.0
US951492269	
US951567322	31000.0
US951613718	
US951678055	8300.0
US951778176	
US951778500	61000.0
US951797918	433.0
US951934119	1600.0
US952039518	7695.0
US952043126	70000.0
US952086631	
US952110371	3700.0
US952119684	1335.0
US952211612	
US952390133	401.0
US952412961	410.0
US952557091	134630.0
US952583928	
US952588080	347.0
US952588496	
US952594729	3050.0
US952623879	3687.0
US952628227	11000.0
US952636730	362.0
US952680965	4700.0
US952698708	20700.0
US952705790	663.0
US952770395	953.0
US952848406	1037.0
US952888568	2915.0
US953015862	3400.0
US953038279	975.0
US953086563	
US953261426	385000.0
US953359658	2500.0
US953409686	1445.0
US953540776	17900.0
US953551121	5300.0
US953629339	
US953647070	415.0
US953666267	1680.0
US953679695	13500.0
US953685934	33000.0
US953698422	215.0
US953797439	360.0
US953797580	1700.0
US953848122	20.0
US953885184	2594.0
US953889638	1400.0
US953927330	
US953947402	7170.0
US954023433	3320.0
US954035997	11100.0
US954078884	18.0
US954079863	73.0
US954081636	64000.0
US954097995	12700.0
US954133299	350.0
US954137452	12768.0
US954148514	13000.0
US954170121	938.0
US954180883	236.0
US954182437	51.0
US954249240	
US954255452	
US954274680	1122.0
US954300881	142.0
US954302784	523.0
US954318554	10098.0
US954337490	7749.0
US954340199	204.0
US954343413	41.0
US954352386	888.0
US954372080	955.0
US954376145	
US954388794	9000.0
US954405754	42.0
US954431352	2492.0
US954448705	997.0
US954518700	3739.0
US954527222	
US954545390	185000.0
US954547287	62.0
US954557538	218.0
US954595609	60.0
US954598246	232.0
US954627685	1590.0
US954635982	1727.0
US954661210	420.0
US954676679	707.0
US954703316	2833.0
US954766827	1008.0
US954774688	4800.0
US954783236	1165.0
US954788120	609.0
US954803544	7300.0
US954812784	110.0
US954856877	286.0
US956021257	3500.0
US956881527	175.0
US980080034	3500.0
US980138393	
US980152841	4340.0
US980171860	4764.0
US980181725	1300.0
US980190072	
US980197680	
US980204667	10600.0
US980204758	
US980212790	3298.0
US980217544	42.0
US980221142	16.0
US980222013	510.0
US980351734	169.0
US980373793	54.0
US980376008	10.0
US980399476	61.0
US980417780	7.0
US980420726	7081.0
US980430762	385.0
US980443284	
US980468420	39.0
US980479924	301.0
US980495938	31.0
US980513637	
US980517725	19000.0
US980526415	8000.0
US980534701	375.0
US980536317	440.0
US980542593	24.0
US980557582	
US980573252	53.0
US980581100	
US980601045	98.0
US980668024	
US990032630	1663.0
US990107542	17.0
US990148992	2164.0
US990208097	3918.0
US990212597	789.0
US990370688	20.0
USFEI1015578	7500.0
USM27350	48000.0
USM46560	330.0
USM7203N	927.0
USMA0CD2	1500.0
USMA1AD8	3371.0
USMA458D	52.0
USMAC052	51.0
USMAC8E6	22080.0
USMACEC8	17.0
USMAF1C4	142.0
USMAF939	
USMB3788	1254.0
USMC2760	527.0
USMC4E36	535.0
USMC58E9	500.0
USMCB478	22500.0
USMCF71D	56.0
USMD5068	322.0
USME16D8	
USME3281	
USME7498	10600.0
USME82E4	2581.0
USMF4EF5	18.0
USMFC245	
USMFC246	
